pathway,label,category
GO_CELL_SURFACE,27.0,GO_CELL_SURFACE
GO_HEMOGLOBIN_COMPLEX,102.0,GO_HEMOGLOBIN_COMPLEX
GO_DENDRITE_MEMBRANE,121.0,GO_LEADING_EDGE_MEMBRANE
GO_PRP19_COMPLEX,187.0,GO_PRP19_COMPLEX
GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,0.0,GO_3M_COMPLEX
GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX,227.0,GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX
GO_STAGA_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_SPERM_MIDPIECE,211.0,GO_SPERM_MIDPIECE
GO_SECRETORY_GRANULE_MEMBRANE,126.0,GO_MEMBRANE
GO_DNA_PACKAGING_COMPLEX,62.0,GO_DNA_PACKAGING_COMPLEX
GO_POLE_PLASM,55.0,GO_CYTOPLASM
GO_TRANSPORTER_COMPLEX,226.0,GO_TRANSPORTER_COMPLEX
GO_SIDE_OF_MEMBRANE,200.0,GO_SIDE_OF_MEMBRANE
GO_PHOTORECEPTOR_CONNECTING_CILIUM,42.0,GO_CILIARY_TRANSITION_ZONE
GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE,47.0,GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE
GO_CLATHRIN_COATED_VESICLE_MEMBRANE,126.0,GO_MEMBRANE
GO_MEMBRANE_PROTEIN_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,126.0,GO_MEMBRANE
GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN,35.0,GO_CHROMATIN
GO_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX,70.0,GO_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX
GO_SCHMIDT_LANTERMAN_INCISURE,198.0,GO_SCHMIDT_LANTERMAN_INCISURE
GO_SEMAPHORIN_RECEPTOR_COMPLEX,191.0,GO_RECEPTOR_COMPLEX
GO_AXON_CYTOPLASM,55.0,GO_CYTOPLASM
GO_LAMELLIPODIUM,26.0,GO_CELL_PROJECTION
GO_NUCLEAR_TRANSCRIPTION_FACTOR_COMPLEX,225.0,GO_TRANSCRIPTION_FACTOR_COMPLEX
GO_MIDBODY,133.0,GO_MIDBODY
GO_HETEROCHROMATIN,35.0,GO_CHROMATIN
GO_DNA_HELICASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CHROMOCENTER,36.0,GO_CHROMOSOMAL_REGION
GO_SPLICEOSOMAL_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_SARCOPLASM,55.0,GO_CYTOPLASM
GO_CELL_CELL_JUNCTION,24.0,GO_CELL_JUNCTION
GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION,0.0,GO_3M_COMPLEX
GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_INTRACILIARY_TRANSPORT_PARTICLE_B,112.0,GO_INTRACILIARY_TRANSPORT_PARTICLE_B
GO_REPLICATION_FORK,192.0,GO_REPLICATION_FORK
GO_IMMUNOGLOBULIN_COMPLEX,104.0,GO_IMMUNOGLOBULIN_COMPLEX
GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_SMN_SM_PROTEIN_COMPLEX,205.0,GO_SM_LIKE_PROTEIN_FAMILY_COMPLEX
GO_RECEPTOR_COMPLEX,191.0,GO_RECEPTOR_COMPLEX
GO_INTRACILIARY_TRANSPORT_PARTICLE,110.0,GO_INTRACILIARY_TRANSPORT_PARTICLE
GO_ANCHORING_JUNCTION,24.0,GO_CELL_JUNCTION
GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,0.0,GO_3M_COMPLEX
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE,126.0,GO_MEMBRANE
GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE,83.0,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE
GO_GAMMA_TUBULIN_COMPLEX,92.0,GO_GAMMA_TUBULIN_COMPLEX
GO_POLYSOME,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_PRESYNAPTIC_ACTIVE_ZONE,180.0,GO_PRESYNAPTIC_ACTIVE_ZONE
GO_EXOCYST,234.0,GO_VESICLE_TETHERING_COMPLEX
GO_PODOSOME,159.0,GO_ORGANELLE
GO_CILIARY_BASE,38.0,GO_CILIARY_BASE
GO_AUTOPHAGOSOME_MEMBRANE,126.0,GO_MEMBRANE
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_DYNEIN_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_DESMOSOME,24.0,GO_CELL_JUNCTION
GO_RECYCLING_ENDOSOME_MEMBRANE,126.0,GO_MEMBRANE
GO_ORGANELLE_ENVELOPE_LUMEN,127.0,GO_MEMBRANE_ENCLOSED_LUMEN
GO_SPINDLE_MICROTUBULE,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_GOLGI_TRANSPORT_COMPLEX,234.0,GO_VESICLE_TETHERING_COMPLEX
GO_OUTER_MEMBRANE,126.0,GO_MEMBRANE
GO_RIBOSOMAL_SUBUNIT,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_CIS_GOLGI_NETWORK,159.0,GO_ORGANELLE
GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE,159.0,GO_ORGANELLE
GO_INHIBITORY_SYNAPSE,24.0,GO_CELL_JUNCTION
GO_MICROTUBULE_END,131.0,GO_MICROTUBULE_END
GO_NUCLEAR_MATRIX,152.0,GO_NUCLEAR_MATRIX
GO_AXOLEMMA,121.0,GO_LEADING_EDGE_MEMBRANE
GO_MICROTUBULE_ASSOCIATED_COMPLEX,129.0,GO_MICROTUBULE_ASSOCIATED_COMPLEX
GO_APICAL_PLASMA_MEMBRANE,126.0,GO_MEMBRANE
GO_PHAGOCYTIC_VESICLE_MEMBRANE,126.0,GO_MEMBRANE
GO_PHOTORECEPTOR_INNER_SEGMENT,174.0,GO_PHOTORECEPTOR_INNER_SEGMENT
GO_EUCHROMATIN,35.0,GO_CHROMATIN
GO_CELL_CORTEX,55.0,GO_CYTOPLASM
GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT,72.0,GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_LATERAL_ELEMENT,119.0,GO_LATERAL_ELEMENT
GO_CYTOPLASMIC_VESICLE_PART,0.0,GO_3M_COMPLEX
GO_INTERMEDIATE_FILAMENT_CYTOSKELETON,159.0,GO_ORGANELLE
GO_ENDOSOMAL_PART,0.0,GO_3M_COMPLEX
GO_ACROSOMAL_VESICLE,159.0,GO_ORGANELLE
GO_PSEUDOPODIUM,26.0,GO_CELL_PROJECTION
GO_T_TUBULE,231.0,GO_T_TUBULE
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT,159.0,GO_ORGANELLE
GO_PLASMA_MEMBRANE_REGION,126.0,GO_MEMBRANE
GO_NEURON_PROJECTION_MEMBRANE,121.0,GO_LEADING_EDGE_MEMBRANE
GO_INTEGRATOR_COMPLEX,108.0,GO_INTEGRATOR_COMPLEX
GO_SARCOLEMMA,126.0,GO_MEMBRANE
GO_IKAPPAB_KINASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CELL_BODY,21.0,GO_CELL_BODY
GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CONDENSED_CHROMOSOME,159.0,GO_ORGANELLE
GO_ESC_E_Z_COMPLEX,0.0,GO_3M_COMPLEX
GO_NUCLEAR_PERIPHERY,153.0,GO_NUCLEAR_PERIPHERY
GO_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_MAIN_AXON,122.0,GO_MAIN_AXON
GO_LAMELLAR_BODY,159.0,GO_ORGANELLE
GO_CHROMATOID_BODY,159.0,GO_ORGANELLE
GO_CHROMOSOME_TELOMERIC_REGION,0.0,GO_3M_COMPLEX
GO_TOR_COMPLEX,221.0,GO_TOR_COMPLEX
GO_WNT_SIGNALOSOME,236.0,GO_WNT_SIGNALOSOME
GO_ACTIN_BASED_CELL_PROJECTION,26.0,GO_CELL_PROJECTION
GO_REPLISOME,185.0,GO_PROTEIN_DNA_COMPLEX
GO_CILIARY_MEMBRANE,126.0,GO_MEMBRANE
GO_COATED_VESICLE,159.0,GO_ORGANELLE
GO_INTERCELLULAR_BRIDGE,109.0,GO_INTERCELLULAR_BRIDGE
GO_CELL_PROJECTION_PART,0.0,GO_3M_COMPLEX
GO_MHC_CLASS_II_PROTEIN_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_KERATIN_FILAMENT,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_RNAI_EFFECTOR_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_PRESYNAPSE,179.0,GO_PRESYNAPSE
GO_A_BAND,7.0,GO_A_BAND
GO_NEUROMUSCULAR_JUNCTION,24.0,GO_CELL_JUNCTION
GO_SOMATODENDRITIC_COMPARTMENT,206.0,GO_SOMATODENDRITIC_COMPARTMENT
GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,200.0,GO_SIDE_OF_MEMBRANE
GO_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ENVELOPE,73.0,GO_ENVELOPE
GO_RUFFLE,26.0,GO_CELL_PROJECTION
GO_WASH_COMPLEX,235.0,GO_WASH_COMPLEX
GO_DENDRITE_CYTOPLASM,55.0,GO_CYTOPLASM
GO_CORNIFIED_ENVELOPE,126.0,GO_MEMBRANE
GO_PERIKARYON,169.0,GO_PERIKARYON
GO_MICROBODY_PART,0.0,GO_3M_COMPLEX
GO_GOLGI_APPARATUS,159.0,GO_ORGANELLE
GO_NUCLEOLUS,159.0,GO_ORGANELLE
GO_PERICENTRIOLAR_MATERIAL,167.0,GO_PERICENTRIOLAR_MATERIAL
GO_TELOMERE_CAP_COMPLEX,185.0,GO_PROTEIN_DNA_COMPLEX
GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX,64.0,GO_DNA_REPAIR_COMPLEX
GO_NUCLEAR_PORE,154.0,GO_NUCLEAR_PORE
GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_MYOSIN_II_COMPLEX,146.0,GO_MYOSIN_COMPLEX
GO_MICROTUBULE_ORGANIZING_CENTER_PART,0.0,GO_3M_COMPLEX
GO_NUCLEAR_MEMBRANE,126.0,GO_MEMBRANE
GO_SWI_SNF_COMPLEX,0.0,GO_3M_COMPLEX
GO_CYTOPLASMIC_MICROTUBULE,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_PIGMENT_GRANULE,159.0,GO_ORGANELLE
GO_EXTRINSIC_COMPONENT_OF_MEMBRANE,83.0,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE
GO_SPINDLE,159.0,GO_ORGANELLE
GO_TRANSPORT_VESICLE,159.0,GO_ORGANELLE
GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX,223.0,GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX
GO_ACTIN_FILAMENT,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_CILIARY_PLASM,55.0,GO_CYTOPLASM
GO_GOLGI_LUMEN,127.0,GO_MEMBRANE_ENCLOSED_LUMEN
GO_ESCRT_III_COMPLEX,75.0,GO_ESCRT_COMPLEX
GO_COHESIN_COMPLEX,44.0,GO_COHESIN_COMPLEX
GO_MITOCHONDRIAL_ENVELOPE,73.0,GO_ENVELOPE
GO_RIBONUCLEOPROTEIN_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_CELL_LEADING_EDGE,25.0,GO_CELL_LEADING_EDGE
GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE,126.0,GO_MEMBRANE
GO_ENDOPLASMIC_RETICULUM,159.0,GO_ORGANELLE
GO_CALCIUM_CHANNEL_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_TRANSLATION_PREINITIATION_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_MITOCHONDRIAL_PROTEIN_COMPLEX,135.0,GO_MITOCHONDRIAL_PROTEIN_COMPLEX
GO_MICROTUBULE_ORGANIZING_CENTER,132.0,GO_MICROTUBULE_ORGANIZING_CENTER
GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_PROTEIN_LIPID_COMPLEX,186.0,GO_PROTEIN_LIPID_COMPLEX
GO_MEMBRANE_REGION,126.0,GO_MEMBRANE
GO_NBAF_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_MEDIATOR_COMPLEX,125.0,GO_MEDIATOR_COMPLEX
GO_CILIUM,26.0,GO_CELL_PROJECTION
GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,83.0,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE
GO_AXON_PART,0.0,GO_3M_COMPLEX
GO_BRUSH_BORDER_MEMBRANE,126.0,GO_MEMBRANE
GO_TERMINAL_BOUTON,179.0,GO_PRESYNAPSE
GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_AXONEMAL_DYNEIN_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_MAST_CELL_GRANULE,159.0,GO_ORGANELLE
GO_RECYCLING_ENDOSOME,159.0,GO_ORGANELLE
GO_COATED_MEMBRANE,126.0,GO_MEMBRANE
GO_SYNAPSE_PART,0.0,GO_3M_COMPLEX
GO_EARLY_ENDOSOME,159.0,GO_ORGANELLE
GO_PROTEASOME_ACCESSORY_COMPLEX,182.0,GO_PROTEASOME_ACCESSORY_COMPLEX
GO_CYTOSOLIC_RIBOSOME,159.0,GO_ORGANELLE
GO_PHOTORECEPTOR_DISC_MEMBRANE,126.0,GO_MEMBRANE
GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CILIARY_BASAL_BODY,132.0,GO_MICROTUBULE_ORGANIZING_CENTER
GO_TRANS_GOLGI_NETWORK_MEMBRANE,126.0,GO_MEMBRANE
GO_ENDOSOME,159.0,GO_ORGANELLE
GO_TRANSPORT_VESICLE_MEMBRANE,126.0,GO_MEMBRANE
GO_HISTONE_DEACETYLASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_PHOTORECEPTOR_OUTER_SEGMENT,175.0,GO_PHOTORECEPTOR_OUTER_SEGMENT
GO_U12_TYPE_SPLICEOSOMAL_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_BASAL_PART_OF_CELL,8.0,GO_BASAL_PART_OF_CELL
GO_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX,0.0,GO_3M_COMPLEX
GO_SITE_OF_DOUBLE_STRAND_BREAK,201.0,GO_SITE_OF_DNA_DAMAGE
GO_PLASMA_MEMBRANE_RAFT,126.0,GO_MEMBRANE
GO_MICROBODY_LUMEN,127.0,GO_MEMBRANE_ENCLOSED_LUMEN
GO_FILAMENTOUS_ACTIN,88.0,GO_FILAMENTOUS_ACTIN
GO_METHYLOSOME,18.0,GO_CATALYTIC_COMPLEX
GO_GOLGI_CISTERNA_MEMBRANE,126.0,GO_MEMBRANE
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_CENTRIOLAR_SATELLITE,31.0,GO_CENTRIOLAR_SATELLITE
GO_CLATHRIN_ADAPTOR_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_GAP_JUNCTION,24.0,GO_CELL_JUNCTION
GO_DERLIN_1_RETROTRANSLOCATION_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_PLATELET_DENSE_GRANULE,159.0,GO_ORGANELLE
GO_DENSE_CORE_GRANULE,159.0,GO_ORGANELLE
GO_SYNAPTIC_MEMBRANE,126.0,GO_MEMBRANE
GO_ANCHORED_COMPONENT_OF_MEMBRANE,113.0,GO_INTRINSIC_COMPONENT_OF_MEMBRANE
GO_MHC_CLASS_I_PROTEIN_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ORGANELLE_SUBCOMPARTMENT,161.0,GO_ORGANELLE_SUBCOMPARTMENT
GO_CHYLOMICRON,186.0,GO_PROTEIN_LIPID_COMPLEX
GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT,161.0,GO_ORGANELLE_SUBCOMPARTMENT
GO_COLLAGEN_TRIMER,45.0,GO_COLLAGEN_TRIMER
GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_VACUOLAR_MEMBRANE,126.0,GO_MEMBRANE
GO_PCAF_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_TRANSCRIPTION_FACTOR_TFIIIB_COMPLEX,225.0,GO_TRANSCRIPTION_FACTOR_COMPLEX
GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX,225.0,GO_TRANSCRIPTION_FACTOR_COMPLEX
GO_GOLGI_CIS_CISTERNA,161.0,GO_ORGANELLE_SUBCOMPARTMENT
GO_GOLGI_TRANS_CISTERNA,161.0,GO_ORGANELLE_SUBCOMPARTMENT
GO_RIBONUCLEASE_MRP_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_COMMITMENT_COMPLEX,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O_,0.0,GO_3M_COMPLEX
GO_THO_COMPLEX,220.0,GO_THO_COMPLEX
GO_PHAGOPHORE_ASSEMBLY_SITE,173.0,GO_PHAGOPHORE_ASSEMBLY_SITE
GO_EKC_KEOPS_COMPLEX,0.0,GO_3M_COMPLEX
GO_TRANSCRIPTION_FACTOR_TFIIH_CORE_COMPLEX,225.0,GO_TRANSCRIPTION_FACTOR_COMPLEX
GO_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX,0.0,GO_3M_COMPLEX
GO_CONDENSED_NUCLEAR_CHROMOSOME_KINETOCHORE,159.0,GO_ORGANELLE
GO_CONDENSIN_COMPLEX,62.0,GO_DNA_PACKAGING_COMPLEX
GO_CENTRAL_ELEMENT,30.0,GO_CENTRAL_ELEMENT
GO_X_CHROMOSOME,159.0,GO_ORGANELLE
GO_ORIGIN_RECOGNITION_COMPLEX,162.0,GO_ORIGIN_RECOGNITION_COMPLEX
GO_SWR1_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ESCRT_I_COMPLEX,75.0,GO_ESCRT_COMPLEX
GO_ER_UBIQUITIN_LIGASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_EQUATORIAL_MICROTUBULE_ORGANIZING_CENTER,132.0,GO_MICROTUBULE_ORGANIZING_CENTER
GO_GAMMA_TUBULIN_LARGE_COMPLEX,92.0,GO_GAMMA_TUBULIN_COMPLEX
GO_P_BODY,159.0,GO_ORGANELLE
GO_GARP_COMPLEX,234.0,GO_VESICLE_TETHERING_COMPLEX
GO_SAM_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_PAM_COMPLEX_TIM23_ASSOCIATED_IMPORT_MOTOR,0.0,GO_3M_COMPLEX
GO_OUTER_DENSE_FIBER,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_MICROFIBRIL,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_RADIAL_SPOKE,190.0,GO_RADIAL_SPOKE
GO_FIBRILLAR_CENTER,86.0,GO_FIBRILLAR_CENTER
GO_GRANULAR_COMPONENT,97.0,GO_GRANULAR_COMPONENT
GO_FEMALE_GERM_CELL_NUCLEUS,159.0,GO_ORGANELLE
GO_SEX_CHROMATIN,35.0,GO_CHROMATIN
GO_FEMALE_PRONUCLEUS,159.0,GO_ORGANELLE
GO_MALE_PRONUCLEUS,159.0,GO_ORGANELLE
GO_INNER_ACROSOMAL_MEMBRANE,126.0,GO_MEMBRANE
GO_STEREOCILIA_COUPLING_LINK,215.0,GO_STEREOCILIA_COUPLING_LINK
GO_MANCHETTE,123.0,GO_MANCHETTE
GO_PALMITOYLTRANSFERASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ZONA_PELLUCIDA_RECEPTOR_COMPLEX,0.0,GO_3M_COMPLEX
GO_FIBRINOGEN_COMPLEX,87.0,GO_FIBRINOGEN_COMPLEX
GO_MEMBRANE_ATTACK_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_FIBRILLAR_COLLAGEN_TRIMER,45.0,GO_COLLAGEN_TRIMER
GO_COLLAGEN_TYPE_IV_TRIMER,45.0,GO_COLLAGEN_TRIMER
GO_FACIT_COLLAGEN_TRIMER,45.0,GO_COLLAGEN_TRIMER
GO_NUCLEAR_ENVELOPE_LUMEN,127.0,GO_MEMBRANE_ENCLOSED_LUMEN
GO_ANNULATE_LAMELLAE,126.0,GO_MEMBRANE
GO_NUCLEAR_LAMINA,151.0,GO_NUCLEAR_LAMINA
GO_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX,0.0,GO_3M_COMPLEX
GO_DNA_REPLICATION_FACTOR_C_COMPLEX,66.0,GO_DNA_REPLICATION_FACTOR_C_COMPLEX
GO_RNA_POLYMERASE_II_CORE_COMPLEX,0.0,GO_3M_COMPLEX
GO_RNA_POLYMERASE_III_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX,225.0,GO_TRANSCRIPTION_FACTOR_COMPLEX
GO_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CHROMATIN_SILENCING_COMPLEX,222.0,GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX
GO_U7_SNRNP,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_U4_SNRNP,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_U6_SNRNP,195.0,GO_RIBONUCLEOPROTEIN_COMPLEX
GO_PERICHROMATIN_FIBRILS,168.0,GO_PERICHROMATIN_FIBRILS
GO_RNA_POLYMERASE_I_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_MITOCHONDRIAL_OUTER_MEMBRANE_TRANSLOCASE_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_SECONDARY_LYSOSOME,159.0,GO_ORGANELLE
GO_SIGNAL_RECOGNITION_PARTICLE_RECEPTOR_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_SIGNAL_RECOGNITION_PARTICLE_ENDOPLASMIC_RETICULUM_TARGETING,0.0,GO_3M_COMPLEX
GO_SIGNAL_PEPTIDASE_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_GOLGI_MEDIAL_CISTERNA,161.0,GO_ORGANELLE_SUBCOMPARTMENT
GO_LIPID_DROPLET,159.0,GO_ORGANELLE
GO_ASTER,159.0,GO_ORGANELLE
GO_POLAR_MICROTUBULE,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_KINETOCHORE_MICROTUBULE,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_CHAPERONIN_CONTAINING_T_COMPLEX,33.0,GO_CHAPERONE_COMPLEX
GO_PROTEASOME_CORE_COMPLEX,183.0,GO_PROTEASOME_CORE_COMPLEX
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX,77.0,GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX,76.0,GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX
GO_TROPONIN_COMPLEX,229.0,GO_TROPONIN_COMPLEX
GO_DYNACTIN_COMPLEX,129.0,GO_MICROTUBULE_ASSOCIATED_COMPLEX
GO_AXONEMAL_MICROTUBULE,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_NEUROFILAMENT,217.0,GO_SUPRAMOLECULAR_COMPLEX
GO_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_INSULIN_RECEPTOR_COMPLEX,18.0,GO_CATALYTIC_COMPLEX
GO_CAVEOLA,126.0,GO_MEMBRANE
GO_CLATHRIN_COATED_PIT,126.0,GO_MEMBRANE
GO_ZONULA_ADHERENS,24.0,GO_CELL_JUNCTION
GO_FASCIA_ADHERENS,24.0,GO_CELL_JUNCTION
GO_CONNEXIN_COMPLEX,128.0,GO_MEMBRANE_PROTEIN_COMPLEX
GO_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX,227.0,GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX
