pathway,label,category
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE,143.0,GO_NERVOUS_SYSTEM_PROCESS
GO_RESPONSE_TO_INTERFERON_BETA,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_AMEBOIDAL_TYPE_CELL_MIGRATION,55.0,GO_CELL_MIGRATION
GO_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS,153.0,GO_ORGANIC_SUBSTANCE_BIOSYNTHETIC_PROCESS
GO_CATION_TRANSPORT,224.0,GO_TRANSPORT
GO_GABAERGIC_NEURON_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_MACROAUTOPHAGY,26.0,GO_CELLULAR_CATABOLIC_PROCESS
GO_MODULATION_BY_SYMBIONT_OF_HOST_CELLULAR_PROCESS,111.0,GO_INTERACTION_WITH_HOST
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,17.0,GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS
GO_ORGANIC_ACID_TRANSPORT,224.0,GO_TRANSPORT
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,45.0,GO_CELL_CELL_ADHESION
GO_LEUKOCYTE_CHEMOTAXIS,55.0,GO_CELL_MIGRATION
GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,158.0,GO_PHOSPHORUS_METABOLIC_PROCESS
GO_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_NUCLEAR_PORE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_RESPONSE_TO_INTERFERON_ALPHA,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,224.0,GO_TRANSPORT
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR,204.0,GO_RESPONSE_TO_NERVE_GROWTH_FACTOR
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,179.0,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,158.0,GO_PHOSPHORUS_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,24.0,GO_CELLULAR_AROMATIC_COMPOUND_METABOLIC_PROCESS
GO_SPERM_CAPACITATION,213.0,GO_SPERM_CAPACITATION
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_FOREBRAIN_CELL_MIGRATION,55.0,GO_CELL_MIGRATION
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,224.0,GO_TRANSPORT
GO_NEGATIVE_REGULATION_OF_CELL_AGING,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_B_CELL_MEDIATED_IMMUNITY,2.0,GO_ADAPTIVE_IMMUNE_RESPONSE
GO_AORTA_DEVELOPMENT,13.0,GO_BLOOD_VESSEL_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_COAGULATION,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_LIPID_HOMEOSTASIS,100.0,GO_HOMEOSTATIC_PROCESS
GO_CELLULAR_RESPIRATION,91.0,GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GO_NUCLEAR_TRANSPORT,114.0,GO_INTRACELLULAR_TRANSPORT
GO_PEPTIDE_METABOLIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_GLYCEROLIPID_METABOLIC_PROCESS,34.0,GO_CELLULAR_LIPID_METABOLIC_PROCESS
GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,26.0,GO_CELLULAR_CATABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_DNA_BINDING,171.0,GO_REGULATION_OF_BINDING
GO_ANION_TRANSPORT,224.0,GO_TRANSPORT
GO_MORPHOGENESIS_OF_AN_ENDOTHELIUM,220.0,GO_TISSUE_MORPHOGENESIS
GO_RESPONSE_TO_MAGNESIUM_ION,203.0,GO_RESPONSE_TO_INORGANIC_SUBSTANCE
GO_CELLULAR_RESPONSE_TO_ATP,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,8.0,GO_ANIMAL_ORGAN_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_REGULATION_OF_VACUOLAR_TRANSPORT,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,41.0,GO_CELLULAR_RESPONSE_TO_ENVIRONMENTAL_STIMULUS
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_BONE_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_POLYSACCHARIDE_CATABOLIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_STARTLE_RESPONSE,143.0,GO_NERVOUS_SYSTEM_PROCESS
GO_MOTOR_NEURON_AXON_GUIDANCE,146.0,GO_NEURON_PROJECTION_GUIDANCE
GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,156.0,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GO_LATERAL_MESODERM_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_WATER_TRANSPORT,224.0,GO_TRANSPORT
GO_BIOTIN_METABOLIC_PROCESS,151.0,GO_ORGANIC_ACID_METABOLIC_PROCESS
GO_EPIDERMAL_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,181.0,GO_REGULATION_OF_LOCALIZATION
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_EMBRYONIC_PLACENTA_DEVELOPMENT,76.0,GO_EMBRYONIC_PLACENTA_DEVELOPMENT
GO_CELLULAR_EXTRAVASATION,31.0,GO_CELLULAR_EXTRAVASATION
GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,155.0,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS
GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,100.0,GO_HOMEOSTATIC_PROCESS
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,25.0,GO_CELLULAR_BIOSYNTHETIC_PROCESS
GO_STRIATED_MUSCLE_CONTRACTION,139.0,GO_MUSCLE_SYSTEM_PROCESS
GO_LEUKOCYTE_MIGRATION,55.0,GO_CELL_MIGRATION
GO_SENSORY_PERCEPTION_OF_PAIN,143.0,GO_NERVOUS_SYSTEM_PROCESS
GO_ALDITOL_METABOLIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_HORMONE_MEDIATED_SIGNALING_PATHWAY,103.0,GO_HORMONE_MEDIATED_SIGNALING_PATHWAY
GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,171.0,GO_REGULATION_OF_BINDING
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_MAST_CELL_ACTIVATION,116.0,GO_LEUKOCYTE_ACTIVATION
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_GLUCAN_METABOLIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_TESTOSTERONE,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_REGULATION_OF_HEMOPOIESIS,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_ION_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION,53.0,GO_CELL_FATE_SPECIFICATION
GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_REGULATION_OF_KIDNEY_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,172.0,GO_REGULATION_OF_BIOMINERALIZATION
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_TRANSPORT,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,35.0,GO_CELLULAR_MACROMOLECULE_LOCALIZATION
GO_RESPONSE_TO_ALKALOID,205.0,GO_RESPONSE_TO_NITROGEN_COMPOUND
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,220.0,GO_TISSUE_MORPHOGENESIS
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_EAR_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_ARTERY_MORPHOGENESIS,227.0,GO_TUBE_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_L_ASCORBIC_ACID_METABOLIC_PROCESS,151.0,GO_ORGANIC_ACID_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_ER_NUCLEUS_SIGNALING_PATHWAY,83.0,GO_ER_NUCLEUS_SIGNALING_PATHWAY
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,27.0,GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS
GO_ORGANELLE_FISSION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_NOSE_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,2.0,GO_ADAPTIVE_IMMUNE_RESPONSE
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_RESPONSE_TO_PROSTAGLANDIN,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_MICROTUBULE_DEPOLYMERIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,43.0,GO_CELLULAR_RESPONSE_TO_STRESS
GO_COBALAMIN_METABOLIC_PROCESS,24.0,GO_CELLULAR_AROMATIC_COMPOUND_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,173.0,GO_REGULATION_OF_BLOOD_PRESSURE
GO_TELOMERE_LOCALIZATION,150.0,GO_ORGANELLE_LOCALIZATION
GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_RESPONSE_TO_BACTERIUM,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_REGULATION_OF_SECRETION,181.0,GO_REGULATION_OF_LOCALIZATION
GO_APOPTOTIC_SIGNALING_PATHWAY,10.0,GO_APOPTOTIC_SIGNALING_PATHWAY
GO_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS,61.0,GO_COFACTOR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE,68.0,GO_DETECTION_OF_CHEMICAL_STIMULUS
GO_CELLULAR_HORMONE_METABOLIC_PROCESS,32.0,GO_CELLULAR_HORMONE_METABOLIC_PROCESS
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING,168.0,GO_REGIONALIZATION
GO_B_CELL_ACTIVATION,116.0,GO_LEUKOCYTE_ACTIVATION
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_ACUTE_INFLAMMATORY_RESPONSE,65.0,GO_DEFENSE_RESPONSE
GO_PHAGOSOME_MATURATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_DIVISION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_GLIOGENESIS,51.0,GO_CELL_DIFFERENTIATION
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_CELL_REDOX_HOMEOSTASIS,57.0,GO_CELL_REDOX_HOMEOSTASIS
GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT,190.0,GO_REPRODUCTIVE_STRUCTURE_DEVELOPMENT
GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,153.0,GO_ORGANIC_SUBSTANCE_BIOSYNTHETIC_PROCESS
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_REGULATION_OF_ORGAN_GROWTH,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_GROWTH,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_BONE_MINERALIZATION,14.0,GO_BONE_MINERALIZATION
GO_POSITIVE_REGULATION_OF_CELL_ADHESION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_EXCRETION,181.0,GO_REGULATION_OF_LOCALIZATION
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,113.0,GO_INTRACELLULAR_SIGNAL_TRANSDUCTION
GO_REGULATION_OF_ENDOCRINE_PROCESS,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_EXIT_FROM_MITOSIS,48.0,GO_CELL_CYCLE_PHASE_TRANSITION
GO_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_ONE_CARBON_COMPOUND_TRANSPORT,224.0,GO_TRANSPORT
GO_PLATELET_MORPHOGENESIS,56.0,GO_CELL_MORPHOGENESIS
GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,110.0,GO_INNATE_IMMUNE_RESPONSE
GO_RESPONSE_TO_STEROL,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,28.0,GO_CELLULAR_COMPONENT_BIOGENESIS
GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_REGULATION_OF_HORMONE_SECRETION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,143.0,GO_NERVOUS_SYSTEM_PROCESS
GO_VITAMIN_D_METABOLIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_RESPONSE_TO_PROTOZOAN,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,199.0,GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR
GO_CILIUM_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_SOMITOGENESIS,168.0,GO_REGIONALIZATION
GO_RENAL_TUBULE_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_OPTIC_NERVE_DEVELOPMENT,142.0,GO_NERVE_DEVELOPMENT
GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_AMIDE_BIOSYNTHETIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,220.0,GO_TISSUE_MORPHOGENESIS
GO_REGULATION_OF_NECROTIC_CELL_DEATH,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_REGULATION_OF_RESPONSE_TO_WOUNDING,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,123.0,GO_MAINTENANCE_OF_LOCATION
GO_REGULATION_OF_LIPASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,20.0,GO_CARDIAC_CHAMBER_MORPHOGENESIS
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,96.0,GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_COVALENT_CHROMATIN_MODIFICATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,25.0,GO_CELLULAR_BIOSYNTHETIC_PROCESS
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_REGULATION_OF_MITOCHONDRIAL_FISSION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,153.0,GO_ORGANIC_SUBSTANCE_BIOSYNTHETIC_PROCESS
GO_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,201.0,GO_RESPONSE_TO_HORMONE
GO_HORMONE_BIOSYNTHETIC_PROCESS,101.0,GO_HORMONE_BIOSYNTHETIC_PROCESS
GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,179.0,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_GLYCOPROTEIN_CATABOLIC_PROCESS,154.0,GO_ORGANIC_SUBSTANCE_CATABOLIC_PROCESS
GO_MYOFIBRIL_ASSEMBLY,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_CELLULAR_LIPID_CATABOLIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,169.0,GO_REGULATION_OF_ACTION_POTENTIAL
GO_POSITIVE_REGULATION_OF_HAIR_CYCLE,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,220.0,GO_TISSUE_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_AMINO_ACID_TRANSPORT,224.0,GO_TRANSPORT
GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_MACROPHAGE_ACTIVATION,116.0,GO_LEUKOCYTE_ACTIVATION
GO_CARDIOBLAST_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_PHOTORECEPTOR_CELL_DEVELOPMENT,50.0,GO_CELL_DEVELOPMENT
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_ENDOTHELIUM_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,224.0,GO_TRANSPORT
GO_RESPONSE_TO_INTERLEUKIN_1,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
