pathway,label,category
GO_CALCIUM_MEDIATED_SIGNALING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_DNA_BINDING,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_VITAMIN_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE,63.0,GO_SYSTEM_PROCESS
GO_RESPONSE_TO_INTERFERON_BETA,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_AMEBOIDAL_TYPE_CELL_MIGRATION,23.0,GO_CELL_MOTILITY
GO_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_CATION_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_GABAERGIC_NEURON_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_MACROAUTOPHAGY,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_MODULATION_BY_SYMBIONT_OF_HOST_CELLULAR_PROCESS,41.0,GO_MODULATION_OF_PROCESS_OF_OTHER_ORGANISM
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_ORGANIC_ACID_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,17.0,GO_CELL_ADHESION
GO_LEUKOCYTE_CHEMOTAXIS,23.0,GO_CELL_MOTILITY
GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_NUCLEAR_PORE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_RESPONSE_TO_INTERFERON_ALPHA,57.0,GO_RESPONSE_TO_CHEMICAL
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR,57.0,GO_RESPONSE_TO_CHEMICAL
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_SPERM_CAPACITATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_FOREBRAIN_CELL_MIGRATION,23.0,GO_CELL_MOTILITY
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_NEGATIVE_REGULATION_OF_CELL_AGING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_B_CELL_MEDIATED_IMMUNITY,34.0,GO_IMMUNE_RESPONSE
GO_AORTA_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_COAGULATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_LIPID_HOMEOSTASIS,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_CELLULAR_RESPIRATION,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NUCLEAR_TRANSPORT,11.0,GO_CELLULAR_LOCALIZATION
GO_PEPTIDE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLYCEROLIPID_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_DNA_BINDING,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_ANION_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_MORPHOGENESIS_OF_AN_ENDOTHELIUM,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_RESPONSE_TO_MAGNESIUM_ION,57.0,GO_RESPONSE_TO_CHEMICAL
GO_CELLULAR_RESPONSE_TO_ATP,57.0,GO_RESPONSE_TO_CHEMICAL
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_VACUOLAR_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_BONE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POLYSACCHARIDE_CATABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_STARTLE_RESPONSE,59.0,GO_RESPONSE_TO_EXTERNAL_STIMULUS
GO_MOTOR_NEURON_AXON_GUIDANCE,42.0,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT
GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_LATERAL_MESODERM_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_WATER_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_BIOTIN_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_EPIDERMAL_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_EMBRYONIC_PLACENTA_DEVELOPMENT,30.0,GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION
GO_CELLULAR_EXTRAVASATION,23.0,GO_CELL_MOTILITY
GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_STRIATED_MUSCLE_CONTRACTION,63.0,GO_SYSTEM_PROCESS
GO_LEUKOCYTE_MIGRATION,23.0,GO_CELL_MOTILITY
GO_SENSORY_PERCEPTION_OF_PAIN,63.0,GO_SYSTEM_PROCESS
GO_ALDITOL_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_HORMONE_MEDIATED_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MAST_CELL_ACTIVATION,16.0,GO_CELL_ACTIVATION
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLUCAN_METABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_TESTOSTERONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_HEMOPOIESIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ION_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_KIDNEY_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,11.0,GO_CELLULAR_LOCALIZATION
GO_RESPONSE_TO_ALKALOID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_EAR_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_ARTERY_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_L_ASCORBIC_ACID_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ER_NUCLEUS_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,3.0,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS
GO_ORGANELLE_FISSION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_NOSE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,34.0,GO_IMMUNE_RESPONSE
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,57.0,GO_RESPONSE_TO_CHEMICAL
GO_RESPONSE_TO_PROSTAGLANDIN,57.0,GO_RESPONSE_TO_CHEMICAL
GO_MICROTUBULE_DEPOLYMERIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_COBALAMIN_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_TELOMERE_LOCALIZATION,11.0,GO_CELLULAR_LOCALIZATION
GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_BACTERIUM,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_REGULATION_OF_SECRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_APOPTOTIC_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE,27.0,GO_DETECTION_OF_STIMULUS
GO_CELLULAR_HORMONE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING,50.0,GO_PATTERN_SPECIFICATION_PROCESS
GO_B_CELL_ACTIVATION,16.0,GO_CELL_ACTIVATION
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ACUTE_INFLAMMATORY_RESPONSE,60.0,GO_RESPONSE_TO_STRESS
GO_PHAGOSOME_MATURATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_DIVISION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLIOGENESIS,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_CELL_REDOX_HOMEOSTASIS,10.0,GO_CELLULAR_HOMEOSTASIS
GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT,30.0,GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION
GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_ORGAN_GROWTH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_GROWTH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_BONE_MINERALIZATION,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_POSITIVE_REGULATION_OF_CELL_ADHESION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_EXCRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_ENDOCRINE_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_EXIT_FROM_MITOSIS,20.0,GO_CELL_CYCLE_PROCESS
GO_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,57.0,GO_RESPONSE_TO_CHEMICAL
GO_ONE_CARBON_COMPOUND_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_PLATELET_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,34.0,GO_IMMUNE_RESPONSE
GO_RESPONSE_TO_STEROL,57.0,GO_RESPONSE_TO_CHEMICAL
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_REGULATION_OF_HORMONE_SECRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,63.0,GO_SYSTEM_PROCESS
GO_VITAMIN_D_METABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_PROTOZOAN,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,57.0,GO_RESPONSE_TO_CHEMICAL
GO_CILIUM_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_SOMITOGENESIS,50.0,GO_PATTERN_SPECIFICATION_PROCESS
GO_RENAL_TUBULE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_OPTIC_NERVE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_AMIDE_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_REGULATION_OF_NECROTIC_CELL_DEATH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_REGULATION_OF_RESPONSE_TO_WOUNDING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,57.0,GO_RESPONSE_TO_CHEMICAL
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,39.0,GO_MAINTENANCE_OF_LOCATION
GO_REGULATION_OF_LIPASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_COVALENT_CHROMATIN_MODIFICATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_MITOCHONDRIAL_FISSION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_HORMONE_BIOSYNTHETIC_PROCESS,6.0,GO_BIOSYNTHETIC_PROCESS
GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLYCOPROTEIN_CATABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_MYOFIBRIL_ASSEMBLY,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_LIPID_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_HAIR_CYCLE,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_AMINO_ACID_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
