	0
REACTOME_RHO_GTPASES_ACTIVATE_CIT	316
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	729
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	730
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	731
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	316
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	316
REACTOME_TP53_REGULATES_METABOLIC_GENES	732
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	704
REACTOME_HEDGEHOG_ON_STATE	733
REACTOME_REGULATION_OF_TP53_ACTIVITY	734
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	455
REACTOME_ACTIVATION_OF_SMO	704
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	735
REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER	736
REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER	737
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	49
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	176
REACTOME_FRUCTOSE_METABOLISM	738
REACTOME_VESICLE_MEDIATED_TRANSPORT	739
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	740
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	741
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	742
REACTOME_SHC_MEDIATED_CASCADE:FGFR1	743
REACTOME_PI_3K_CASCADE:FGFR1	744
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	745
REACTOME_PI_3K_CASCADE:FGFR2	746
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	747
REACTOME_SHC_MEDIATED_CASCADE:FGFR2	748
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	749
REACTOME_SHC_MEDIATED_CASCADE:FGFR3	750
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	751
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	752
REACTOME_PI_3K_CASCADE:FGFR3	753
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	754
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	755
REACTOME_SHC_MEDIATED_CASCADE:FGFR4	756
REACTOME_PI_3K_CASCADE:FGFR4	757
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	758
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	759
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	760
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	761
REACTOME_SIGNALING_BY_FGFR1	762
REACTOME_SIGNALING_BY_FGFR2	763
REACTOME_SIGNALING_BY_FGFR3	764
REACTOME_SIGNALING_BY_FGFR4	765
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	766
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	767
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	768
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	769
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	770
REACTOME_REGULATION_OF_RAS_BY_GAPS	771
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING	772
REACTOME_RESPONSE_TO_METAL_IONS	773
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	774
REACTOME_METALLOTHIONEINS_BIND_METALS	773
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	775
REACTOME_MELANIN_BIOSYNTHESIS	776
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	600
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION	777
REACTOME_INFECTIOUS_DISEASE	778
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	779
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	780
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	316
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	781
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	445
REACTOME_DISEASES_OF_METABOLISM	474
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	782
REACTOME_RAF_ACTIVATION	783
REACTOME_MAP2K_AND_MAPK_ACTIVATION	784
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	785
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	786
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	787
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	788
REACTOME_PROTEIN_REPAIR	603
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	789
REACTOME_LGI_ADAM_INTERACTIONS	790
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	791
REACTOME_SURFACTANT_METABOLISM	792
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	793
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	794
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	795
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	796
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	713
REACTOME_MAPK6_MAPK4_SIGNALING	797
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	792
REACTOME_DEUBIQUITINATION	798
REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5	792
REACTOME_UCH_PROTEINASES	799
REACTOME_JOSEPHIN_DOMAIN_DUBS	800
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	801
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	802
REACTOME_METALLOPROTEASE_DUBS	803
REACTOME_CD22_MEDIATED_BCR_REGULATION	414
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	804
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	794
REACTOME_HOMOLOGY_DIRECTED_REPAIR	805
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	795
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	794
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	806
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	794
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	807
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	808
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	536
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	809
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	810
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	811
REACTOME_DUAL_INCISION_IN_GG_NER	812
REACTOME_HIGHLY_SODIUM_PERMEABLE_ACETYLCHOLINE_NICOTINIC_RECEPTORS	279
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	279
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	43
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	813
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	814
REACTOME_DUAL_INCISION_IN_TC_NER	815
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	816
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE	816
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	425
REACTOME_INTERLEUKIN_10_SIGNALING	817
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	818
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION	819
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	185
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	820
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	821
REACTOME_GDP_FUCOSE_BIOSYNTHESIS	22
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	425
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	822
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	823
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	819
REACTOME_NEUREXINS_AND_NEUROLIGINS	627
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	627
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	482
REACTOME_CHOLINE_CATABOLISM	11
REACTOME_NEUTROPHIL_DEGRANULATION	824
REACTOME_COMPLEX_I_BIOGENESIS	7
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	825
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	826
REACTOME_SIGNALING_BY_RAS_MUTANTS	827
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	828
REACTOME_ONCOGENIC_MAPK_SIGNALING	828
REACTOME_ANTIMICROBIAL_PEPTIDES	182
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	455
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN	455
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	455
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	455
REACTOME_FGFR2_ALTERNATIVE_SPLICING	829
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	823
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	41
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	830
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	831
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	832
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	833
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	834
REACTOME_KERATINIZATION	835
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	836
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	551
REACTOME_SIGNALING_BY_MET	837
REACTOME_MET_RECEPTOR_ACTIVATION	838
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	839
REACTOME_PTEN_REGULATION	840
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	841
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	348
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	835
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	372
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	842
REACTOME_INTRA_GOLGI_TRAFFIC	843
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	843
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	372
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	832
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	278
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM	844
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	152
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC:ORIGIN_COMPLEX	152
REACTOME_MITOTIC_PROPHASE	845
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	561
REACTOME_M_PHASE	846
REACTOME_G2_PHASE	830
REACTOME_DNA_REPLICATION_INITIATION	847
REACTOME_DNA_REPLICATION_PRE_INITIATION	848
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	849
REACTOME_LEADING_STRAND_SYNTHESIS	44
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	850
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT	469
REACTOME_STABILIZATION_OF_P53	851
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	852
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	853
REACTOME_CYCLIN_A:CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	854
REACTOME_FRUCTOSE_CATABOLISM	738
REACTOME_GALACTOSE_CATABOLISM	2
REACTOME_UREA_CYCLE	10
REACTOME_HISTIDINE_CATABOLISM	855
REACTOME_PROPIONYL_COA_CATABOLISM	474
REACTOME_LYSINE_CATABOLISM	4
REACTOME_CREATINE_METABOLISM	662
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	2
REACTOME_MRNA_EDITING:_C_TO_U_CONVERSION	856
REACTOME_TRNA_PROCESSING	821
REACTOME_RRNA_PROCESSING	819
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	242
REACTOME_RECYCLING_OF_EIF2:GDP	857
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS	345
REACTOME_PYRIMIDINE_SALVAGE	313
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	858
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	859
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	43
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	42
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	45
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	858
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	860
REACTOME_DEATH_RECEPTOR_SIGNALLING	861
REACTOME_DNA_DAMAGE_BYPASS	862
REACTOME_DEPURINATION	863
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	864
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	49
REACTOME_DNA_DAMAGE_REVERSAL	865
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	42
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	42
REACTOME_GENE_EXPRESSION_TRANSCRIPTION	866
REACTOME_KETONE_BODY_METABOLISM	867
REACTOME_IRS_ACTIVATION	387
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	868
REACTOME_MRNA_EDITING	856
REACTOME_FASL_CD95L_SIGNALING	456
REACTOME_TRAIL_SIGNALING	456
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	869
REACTOME_TNF_SIGNALING	870
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_ELONGATION	482
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	871
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	42
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	42
REACTOME_SYNTHESIS_OF_KETONE_BODIES	867
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS	4
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS	4
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	4
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	4
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	4
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	4
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	4
REACTOME_NUCLEOSOME_ASSEMBLY	872
REACTOME_TRANSPORT_OF_FATTY_ACIDS	461
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE	345
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING	185
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	873
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING	874
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	875
REACTOME_PTK6_REGULATES_CELL_CYCLE	876
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	877
REACTOME_PTK6_EXPRESSION	878
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	879
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	149
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	880
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	829
REACTOME_MET_ACTIVATES_RAS_SIGNALING	881
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	882
REACTOME_PROTEIN_UBIQUITINATION	883
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	884
REACTOME_SIGNALING_BY_MST1	838
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER	885
REACTOME_RET_SIGNALING	886
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	887
REACTOME_TBC_RABGAPS	888
REACTOME_AURKA_ACTIVATION_BY_TPX2	283
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	889
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	372
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	890
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	890
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	878
REACTOME_NEURODEGENERATIVE_DISEASES	891
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	892
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	893
REACTOME_MET_ACTIVATES_PTPN11	838
REACTOME_REELIN_SIGNALLING_PATHWAY	894
REACTOME_VLDL_ASSEMBLY	895
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	230
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES	896
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	883
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS	893
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	893
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS	893
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	893
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	819
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	822
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION	893
REACTOME_RAB_GERANYLGERANYLATION	897
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	898
REACTOME_CREB3_FACTORS_ACTIVATE_GENES	621
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	899
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	838
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	900
REACTOME_MET_RECEPTOR_RECYCLING	900
REACTOME_MET_PROMOTES_CELL_MOTILITY	898
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	888
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	901
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	902
REACTOME_PROTEIN_METHYLATION	903
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	904
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	905
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	906
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	907
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	904
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	651
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	686
REACTOME_DIGESTION	20
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	904
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	908
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	260
REACTOME_ESR_MEDIATED_SIGNALING	909
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	910
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	904
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	629
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	904
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	904
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	904
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	904
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	911
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	912
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	904
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	912
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	913
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	914
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	539
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	915
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION	651
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	916
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	214
REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION	651
REACTOME_REGULATION_OF_PTEN_LOCALIZATION	917
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	918
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	919
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	904
REACTOME_CRISTAE_FORMATION	395
REACTOME_PROCESSING_OF_SMDT1	919
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	669
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	661
REACTOME_NEDDYLATION	920
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	196
REACTOME_RUNX3_REGULATES_P14_ARF	921
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	914
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	922
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	923
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	290
REACTOME_NUCLEOBASE_CATABOLISM	149
REACTOME_NUCLEOBASE_BIOSYNTHESIS	295
REACTOME_NUCLEOTIDE_SALVAGE	313
REACTOME_METABOLISM_OF_STEROIDS	5
REACTOME_INTESTINAL_ABSORPTION	509
REACTOME_TYROSINE_CATABOLISM	16
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	16
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	12
REACTOME_DIGESTION_AND_ABSORPTION	20
REACTOME_CHYLOMICRON_ASSEMBLY	895
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	495
REACTOME_HDL_ASSEMBLY	471
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	895
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	495
REACTOME_CHYLOMICRON_REMODELING	895
REACTOME_HDL_CLEARANCE	587
REACTOME_CHYLOMICRON_CLEARANCE	924
REACTOME_LDL_CLEARANCE	925
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	925
REACTOME_VLDL_CLEARANCE	925
REACTOME_HDL_REMODELING	926
REACTOME_PHENYLALANINE_METABOLISM	16
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM	10
REACTOME_LIPID_PARTICLE_ORGANIZATION	927
REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_CDC42	304
REACTOME_FATTY_ACID_METABOLISM	928
REACTOME_METABOLISM_OF_COFACTORS	170
REACTOME_TRIGLYCERIDE_METABOLISM	472
REACTOME_GLYCOGEN_METABOLISM	147
REACTOME_INTERLEUKIN_15_SIGNALING	889
REACTOME_OAS_ANTIVIRAL_RESPONSE	929
REACTOME_INTERLEUKIN_35_SIGNALLING	425
REACTOME_INTERLEUKIN_9_SIGNALING	889
